cust_code,total_visit,total_spend,cust_week,recency,weekly_frequency,weekly_monetory,avg_bastket_size,basket_sen_la,basket_sen_mm,basket_sen_um,basket_sen_xx,customer_sen_la,customer_sen_mm,customer_sen_up,customer_sen_xx,basket_type_ss,basket_type_tu,basket_type_fs,basket_type_xx,basket_dominant_fr,basket_dominant_gr,basket_dominant_mi,basket_dominant_nf,basket_dominant_xx
CUST0000760654,10,137.37999999999997,6,36,1.6666666666666667,22.896666666666661,13.737999999999996,0,6,4,0,0,10,0,0,1,7,2,0,9,0,1,0,0
CUST0000574963,10,33.34,6,30,1.6666666666666667,5.5566666666666675,3.3340000000000005,3,5,0,2,10,0,0,0,10,0,0,0,2,6,0,0,0
CUST0000193593,10,241.55,6,36,1.6666666666666667,40.258333333333333,24.155,5,5,0,0,10,0,0,0,6,1,3,0,7,1,0,0,0
CUST0000007712,10,94.28,6,36,1.6666666666666667,15.713333333333333,9.428,0,9,0,1,10,0,0,0,9,1,0,0,5,2,2,0,0
CUST0000314681,10,280.8900000000001,28,190,0.35714285714285715,10.031785714285718,28.089000000000009,2,5,3,0,0,10,0,0,3,1,6,0,5,0,4,0,0
CUST0000405731,10,21.950000000000003,14,90,0.7142857142857143,1.5678571428571431,2.1950000000000003,2,4,3,1,10,0,0,0,8,1,0,1,4,3,0,0,1
CUST0000132530,10,107.38,14,90,0.7142857142857143,7.67,10.738,0,6,4,0,0,0,10,0,9,1,0,0,4,3,1,0,0
CUST0000106314,10,78.38000000000001,7,41,1.4285714285714286,11.197142857142859,7.838000000000001,1,8,1,0,0,0,10,0,10,0,0,0,3,6,1,0,0
CUST0000596336,10,163.61999999999998,7,43,1.4285714285714286,23.374285714285712,16.362,6,2,2,0,10,0,0,0,3,7,0,0,3,4,2,0,0
CUST0000073259,10,52.160000000000004,7,40,1.4285714285714286,7.451428571428572,5.216,1,8,1,0,10,0,0,0,9,1,0,0,2,4,0,0,0
CUST0000374129,10,109.66999999999999,7,42,1.4285714285714286,15.667142857142855,10.966999999999999,0,6,4,0,0,10,0,0,7,2,1,0,3,1,5,0,0
CUST0000878990,10,57.75,7,41,1.4285714285714286,8.25,5.775,1,5,4,0,10,0,0,0,8,2,0,0,5,4,1,0,0
CUST0000493522,10,123.41,23,153,0.43478260869565216,5.3656521739130429,12.341,3,5,2,0,10,0,0,0,5,5,0,0,6,2,1,0,0
CUST0000723950,10,112.71,37,247,0.27027027027027029,3.0462162162162159,11.270999999999999,6,4,0,0,10,0,0,0,6,4,0,0,5,2,3,0,0
CUST0000292379,10,215.78000000000006,52,356,0.19230769230769232,4.1496153846153856,21.578000000000007,2,6,2,0,0,10,0,0,3,5,2,0,2,3,5,0,0
CUST0000148724,10,207.16000000000008,26,172,0.38461538461538464,7.9676923076923112,20.716000000000008,4,5,1,0,0,10,0,0,5,5,0,0,3,5,2,0,0
CUST0000837294,10,40.999999999999993,13,84,0.76923076923076927,3.1538461538461533,4.1,1,4,5,0,0,10,0,0,9,1,0,0,3,5,2,0,0
CUST0000044737,266,1556.8299999999997,1,1,266,1556.8299999999997,5.8527443609022543,15,111,137,3,0,0,266,0,145,118,0,3,182,20,56,0,3
CUST0000126123,266,3986.5000000000014,1,1,266,3986.5000000000014,14.986842105263163,20,128,117,1,0,0,266,0,167,77,21,1,122,69,61,0,1
CUST0000765440,11,54.150000000000006,4,20,2.75,13.537500000000001,4.9227272727272728,0,4,5,2,0,0,11,0,8,3,0,0,4,0,1,0,0
CUST0000197148,11,19.310000000000002,4,21,2.75,4.8275000000000006,1.7554545454545456,8,3,0,0,11,0,0,0,11,0,0,0,8,3,0,0,0
CUST0000383824,11,15.809999999999999,4,19,2.75,3.9524999999999997,1.4372727272727273,0,11,0,0,11,0,0,0,11,0,0,0,0,9,2,0,0
CUST0000836684,11,77.68,4,20,2.75,19.42,7.0618181818181824,5,6,0,0,0,11,0,0,5,6,0,0,4,3,4,0,0
CUST0000393047,11,31.889999999999997,4,21,2.75,7.9724999999999993,2.8990909090909089,2,8,1,0,0,11,0,0,9,2,0,0,7,3,1,0,0
CUST0000941639,11,6.1099999999999985,2,7,5.5,3.0549999999999993,0.55545454545454531,1,10,0,0,11,0,0,0,11,0,0,0,2,8,1,0,0
CUST0000306181,11,402.98999999999995,2,2,5.5,201.49499999999998,36.635454545454543,4,5,2,0,0,11,0,0,0,4,7,0,1,3,7,0,0
CUST0000969123,11,16.05,2,8,5.5,8.025,1.4590909090909092,1,10,0,0,0,11,0,0,11,0,0,0,6,5,0,0,0
CUST0000848144,11,103.53,2,4,5.5,51.765,9.4118181818181821,8,3,0,0,11,0,0,0,5,6,0,0,4,5,2,0,0
CUST0000702030,11,179.67000000000004,2,4,5.5,89.835000000000022,16.333636363636369,1,8,2,0,0,11,0,0,5,2,4,0,5,0,4,0,0
CUST0000589345,11,83.169999999999959,32,218,0.34375,2.5990624999999987,7.560909090909087,4,5,2,0,0,0,11,0,7,4,0,0,6,2,3,0,0
CUST0000099674,11,40.670000000000009,22,142,0.5,1.8486363636363641,3.6972727272727282,5,3,3,0,0,11,0,0,10,1,0,0,4,4,3,0,0
CUST0000893334,11,102.61999999999999,11,68,1,9.3290909090909082,9.3290909090909082,3,7,0,1,0,11,0,0,4,7,0,0,7,0,2,0,0
CUST0000695127,11,75.279999999999987,11,69,1,6.8436363636363629,6.8436363636363629,8,3,0,0,11,0,0,0,6,5,0,0,7,3,1,0,0
CUST0000306182,11,109.21,11,70,1,9.9281818181818178,9.9281818181818178,2,9,0,0,11,0,0,0,8,2,1,0,5,5,1,0,0
CUST0000147213,11,35.600000000000009,11,67,1,3.2363636363636372,3.2363636363636372,4,6,0,1,11,0,0,0,10,1,0,0,3,6,1,0,0
CUST0000585481,11,27.619999999999997,11,66,1,2.5109090909090908,2.5109090909090908,1,9,0,1,11,0,0,0,11,0,0,0,1,6,3,0,0
CUST0000672817,11,35.069999999999993,8,45,1.375,4.3837499999999991,3.1881818181818176,0,11,0,0,0,0,11,0,11,0,0,0,0,4,6,0,0
CUST0000602918,11,23.370000000000005,8,48,1.375,2.9212500000000006,2.124545454545455,1,8,0,2,0,0,11,0,11,0,0,0,3,0,3,0,0
CUST0000639364,11,428.49999999999977,8,49,1.375,53.562499999999972,38.954545454545432,7,4,0,0,11,0,0,0,2,0,9,0,1,4,6,0,0
CUST0000049643,11,165.11999999999998,8,44,1.375,20.639999999999997,15.010909090909088,10,1,0,0,11,0,0,0,5,3,3,0,2,4,4,0,0
CUST0000774135,11,110.76,8,50,1.375,13.845,10.06909090909091,2,8,1,0,11,0,0,0,4,6,1,0,9,0,2,0,0
CUST0000589596,11,18.099999999999998,8,47,1.375,2.2624999999999997,1.6454545454545453,1,10,0,0,0,11,0,0,11,0,0,0,4,4,3,0,0
CUST0000172251,11,238.5,43,289,0.2558139534883721,5.5465116279069768,21.681818181818183,10,1,0,0,11,0,0,0,3,4,4,0,8,1,2,0,0
CUST0000594607,11,134.34,27,179,0.40740740740740738,4.9755555555555553,12.212727272727273,7,4,0,0,11,0,0,0,4,6,1,0,3,3,5,0,0
CUST0000804571,11,23.16,49,335,0.22448979591836735,0.4726530612244898,2.1054545454545455,0,10,1,0,0,11,0,0,11,0,0,0,2,5,2,0,0
CUST0000415919,11,9.31,26,174,0.42307692307692307,0.35807692307692307,0.84636363636363643,3,8,0,0,11,0,0,0,11,0,0,0,4,1,1,0,0
CUST0000884672,11,8.16,26,175,0.42307692307692307,0.31384615384615383,0.74181818181818182,0,10,1,0,0,0,11,0,11,0,0,0,0,7,1,0,0
CUST0000848593,11,71.74,13,83,0.84615384615384615,5.5184615384615379,6.5218181818181815,3,5,1,2,11,0,0,0,3,4,2,2,3,2,4,0,2
CUST0000302332,11,45.789999999999992,14,87,0.7857142857142857,3.270714285714285,4.1627272727272722,6,4,1,0,11,0,0,0,10,1,0,0,8,1,2,0,0
CUST0000936236,11,61.14,14,88,0.7857142857142857,4.3671428571428574,5.5581818181818186,1,10,0,0,0,11,0,0,11,0,0,0,0,7,4,0,0
CUST0000367810,11,240.17999999999998,14,90,0.7857142857142857,17.155714285714286,21.834545454545452,3,7,1,0,0,11,0,0,0,4,7,0,7,0,4,0,0
CUST0000453659,11,215.62999999999988,14,91,0.7857142857142857,15.402142857142849,19.602727272727261,2,6,3,0,0,11,0,0,5,3,3,0,4,2,4,0,0
CUST0000857579,11,30.769999999999992,7,43,1.5714285714285714,4.395714285714285,2.7972727272727265,1,7,3,0,0,11,0,0,10,1,0,0,9,1,1,0,0
CUST0000696529,11,58.489999999999995,7,39,1.5714285714285714,8.355714285714285,5.3172727272727265,1,8,2,0,0,11,0,0,8,3,0,0,5,0,5,0,0
CUST0000209442,11,180.13999999999996,7,42,1.5714285714285714,25.734285714285708,16.376363636363632,3,3,5,0,0,11,0,0,2,9,0,0,8,0,3,0,0
CUST0000663284,11,52.909999999999982,7,37,1.5714285714285714,7.5585714285714261,4.8099999999999987,4,5,2,0,0,0,11,0,11,0,0,0,9,2,0,0,0
CUST0000903806,11,225.87,7,41,1.5714285714285714,32.267142857142858,20.533636363636365,0,5,6,0,0,11,0,0,6,5,0,0,7,3,0,0,0
CUST0000207155,11,532.11999999999989,7,43,1.5714285714285714,76.017142857142844,48.374545454545448,9,0,2,0,11,0,0,0,2,0,9,0,2,0,9,0,0
CUST0000307261,11,47.960000000000008,7,39,1.5714285714285714,6.8514285714285723,4.36,7,4,0,0,11,0,0,0,8,3,0,0,6,1,4,0,0
CUST0000592360,11,179.18999999999997,3,12,3.6666666666666665,59.72999999999999,16.289999999999996,2,4,5,0,0,11,0,0,9,2,0,0,2,7,2,0,0
CUST0000830944,11,363.66000000000025,3,11,3.6666666666666665,121.22000000000008,33.060000000000024,0,11,0,0,11,0,0,0,3,3,5,0,6,1,2,0,0
CUST0000580266,11,5.75,3,11,3.6666666666666665,1.9166666666666667,0.52272727272727271,0,11,0,0,0,11,0,0,11,0,0,0,2,9,0,0,0
CUST0000235700,11,19.959999999999997,3,12,3.6666666666666665,6.6533333333333324,1.8145454545454542,1,7,3,0,0,11,0,0,11,0,0,0,5,5,1,0,0
CUST0000301025,11,213.40999999999991,3,9,3.6666666666666665,71.136666666666642,19.400909090909082,2,8,1,0,0,11,0,0,2,7,1,1,3,2,3,0,1
CUST0000499340,11,82.679999999999993,3,15,3.6666666666666665,27.56,7.5163636363636357,3,8,0,0,0,11,0,0,6,5,0,0,6,3,2,0,0
CUST0000129097,11,54.66,12,73,0.91666666666666663,4.555,4.9690909090909088,1,5,4,1,0,11,0,0,8,3,0,0,8,0,1,0,0
CUST0000432043,11,68.25,12,75,0.91666666666666663,5.6875,6.2045454545454541,4,5,2,0,0,11,0,0,9,1,1,0,7,3,1,0,0
CUST0000135248,11,364.52000000000004,12,76,0.91666666666666663,30.376666666666669,33.13818181818182,7,4,0,0,11,0,0,0,1,0,10,0,7,2,2,0,0
CUST0000995077,11,118.84000000000002,6,32,1.8333333333333333,19.806666666666668,10.803636363636365,0,5,6,0,0,11,0,0,9,2,0,0,7,0,4,0,0
CUST0000559109,11,41.420000000000009,6,30,1.8333333333333333,6.9033333333333351,3.7654545454545461,7,2,2,0,11,0,0,0,8,3,0,0,4,1,6,0,0
CUST0000362217,11,29.499999999999996,6,36,1.8333333333333333,4.9166666666666661,2.6818181818181817,1,9,1,0,0,11,0,0,10,1,0,0,9,0,0,0,0
CUST0000670163,11,35.61,6,31,1.8333333333333333,5.935,3.2372727272727273,1,5,5,0,0,11,0,0,11,0,0,0,9,0,0,0,0
CUST0000306830,11,29.760000000000005,6,35,1.8333333333333333,4.9600000000000009,2.705454545454546,2,5,4,0,11,0,0,0,10,1,0,0,6,1,2,0,0
CUST0000366450,11,497.17999999999984,6,31,1.8333333333333333,82.8633333333333,45.1981818181818,0,11,0,0,0,11,0,0,0,1,10,0,0,0,11,0,0
CUST0000501703,11,329.34999999999997,6,32,1.8333333333333333,54.891666666666659,29.940909090909088,3,6,0,2,11,0,0,0,4,0,7,0,5,0,4,0,0
CUST0000270726,11,192.79,6,31,1.8333333333333333,32.131666666666668,17.526363636363637,1,2,8,0,0,0,11,0,5,4,2,0,6,3,2,0,0
CUST0000695615,11,45.14,6,30,1.8333333333333333,7.5233333333333334,4.1036363636363635,1,8,2,0,0,11,0,0,6,5,0,0,8,1,2,0,0
CUST0000860569,11,118.96999999999998,19,122,0.57894736842105265,6.26157894736842,10.815454545454545,1,7,3,0,0,11,0,0,7,3,1,0,6,2,3,0,0
CUST0000947694,11,71.98,19,123,0.57894736842105265,3.7884210526315791,6.5436363636363639,6,4,0,1,11,0,0,0,8,3,0,0,2,2,4,0,0
CUST0000203551,11,146.88000000000002,19,126,0.57894736842105265,7.7305263157894748,13.352727272727275,6,5,0,0,11,0,0,0,3,6,2,0,7,0,4,0,0
CUST0000824000,11,71.65000000000002,30,203,0.36666666666666664,2.3883333333333341,6.5136363636363654,1,9,1,0,0,11,0,0,6,5,0,0,3,3,5,0,0
CUST0000111606,11,146.45999999999995,15,95,0.73333333333333328,9.7639999999999976,13.314545454545451,3,7,1,0,0,11,0,0,3,6,1,1,6,3,1,0,1
CUST0000426156,11,160.52000000000004,15,99,0.73333333333333328,10.701333333333336,14.592727272727275,8,3,0,0,11,0,0,0,4,4,3,0,6,0,5,0,0
CUST0000711331,11,44.46,5,24,2.2,8.892,4.041818181818182,7,2,2,0,11,0,0,0,8,3,0,0,6,1,2,0,0
CUST0000056813,11,43.699999999999989,5,29,2.2,8.7399999999999984,3.9727272727272718,1,6,4,0,0,0,11,0,10,1,0,0,7,4,0,0,0
CUST0000336086,11,37.62,5,26,2.2,7.5239999999999991,3.42,2,8,0,1,0,0,0,11,8,2,0,1,6,2,2,0,1
CUST0000063352,11,21.970000000000002,5,26,2.2,4.394,1.9972727272727275,0,11,0,0,11,0,0,0,11,0,0,0,2,8,1,0,0
CUST0000551229,11,293.76,5,25,2.2,58.751999999999995,26.705454545454543,0,7,4,0,0,11,0,0,1,5,5,0,2,3,6,0,0
CUST0000893117,11,83.42,5,25,2.2,16.684,7.583636363636364,10,1,0,0,11,0,0,0,9,2,0,0,5,2,4,0,0
CUST0000190750,11,636.93000000000018,10,60,1.1,63.693000000000019,57.90272727272729,1,10,0,0,11,0,0,0,3,0,8,0,3,0,7,0,0
CUST0000999645,11,105.11000000000003,10,60,1.1,10.511000000000003,9.5554545454545483,5,5,1,0,11,0,0,0,7,3,1,0,1,6,3,0,0
CUST0000979146,11,205.4,75,516,0.14666666666666667,2.7386666666666666,18.672727272727272,1,7,3,0,0,11,0,0,5,6,0,0,6,2,2,0,0
CUST0000600303,11,29.200000000000006,18,119,0.61111111111111116,1.6222222222222227,2.6545454545454552,2,8,1,0,0,0,11,0,10,1,0,0,5,3,1,0,0
CUST0000429198,11,9.6700000000000017,18,115,0.61111111111111116,0.53722222222222227,0.87909090909090926,0,11,0,0,11,0,0,0,11,0,0,0,3,2,1,0,0
CUST0000309691,11,47.62,9,54,1.2222222222222223,5.29111111111111,4.3290909090909091,2,8,1,0,0,0,11,0,8,3,0,0,2,4,2,0,0
CUST0000651348,11,156.16,9,54,1.2222222222222223,17.351111111111109,14.196363636363635,3,6,2,0,0,11,0,0,2,8,1,0,2,4,5,0,0
CUST0000091703,11,34.07,23,154,0.47826086956521741,1.481304347826087,3.0972727272727272,3,8,0,0,0,11,0,0,10,1,0,0,5,3,1,0,0
CUST0000931306,267,2144.24,2,2,133.5,1072.12,8.0308614232209727,51,160,41,15,0,267,0,0,192,61,2,12,96,61,61,0,12
CUST0000044976,12,172.99000000000004,4,19,3,43.247500000000009,14.415833333333337,4,3,5,0,12,0,0,0,6,2,4,0,0,4,8,0,0
CUST0000442388,12,64.26,4,19,3,16.065,5.355,2,5,5,0,0,12,0,0,11,0,1,0,9,1,1,0,0
CUST0000388736,12,200.70000000000002,4,19,3,50.175000000000004,16.725,3,5,4,0,0,12,0,0,3,8,1,0,5,4,3,0,0
CUST0000861484,12,21.89,3,9,4,7.2966666666666669,1.8241666666666667,0,7,4,1,0,12,0,0,12,0,0,0,5,4,2,0,0
CUST0000817961,12,59.44,3,12,4,19.813333333333333,4.9533333333333331,1,5,6,0,0,0,12,0,11,1,0,0,6,2,4,0,0
CUST0000572693,12,61.290000000000006,3,9,4,20.430000000000003,5.1075000000000008,10,2,0,0,12,0,0,0,5,7,0,0,3,1,6,0,0
CUST0000779849,12,108.74000000000002,3,10,4,36.246666666666677,9.06166666666667,0,12,0,0,0,12,0,0,3,9,0,0,8,1,3,0,0
CUST0000074994,12,161.38000000000008,3,13,4,53.793333333333358,13.448333333333339,6,6,0,0,12,0,0,0,5,7,0,0,12,0,0,0,0
CUST0000032179,12,73.47999999999999,3,14,4,24.493333333333329,6.1233333333333322,1,8,2,1,12,0,0,0,9,2,0,1,3,4,4,0,1
CUST0000916190,12,14.28,2,6,6,7.14,1.19,2,10,0,0,0,12,0,0,12,0,0,0,7,3,2,0,0
CUST0000433977,12,364.5100000000001,2,6,6,182.25500000000005,30.375833333333343,4,8,0,0,12,0,0,0,2,5,5,0,3,3,5,0,0
CUST0000831549,12,103.53,2,8,6,51.765,8.6275,1,7,4,0,0,12,0,0,6,6,0,0,8,1,3,0,0
CUST0000664592,12,112.12999999999995,2,7,6,56.064999999999976,9.3441666666666627,3,9,0,0,12,0,0,0,3,8,1,0,5,1,6,0,0
CUST0000985155,12,103.75,2,4,6,51.875,8.6458333333333339,7,5,0,0,0,12,0,0,4,8,0,0,8,2,2,0,0
CUST0000248812,12,116.44,2,2,6,58.22,9.7033333333333331,7,3,2,0,12,0,0,0,9,2,1,0,5,0,7,0,0
CUST0000265741,12,140.04999999999995,2,3,6,70.024999999999977,11.670833333333329,0,10,2,0,0,0,12,0,5,7,0,0,3,4,4,0,0
CUST0000865385,12,34.099999999999994,2,8,6,17.049999999999997,2.8416666666666663,5,5,2,0,12,0,0,0,11,1,0,0,5,7,0,0,0
CUST0000486650,12,81.15,2,8,6,40.575,6.7625,0,7,5,0,0,12,0,0,9,3,0,0,8,2,1,0,0
CUST0000955566,12,122.89999999999998,16,105,0.75,7.6812499999999986,10.241666666666665,6,6,0,0,12,0,0,0,4,6,2,0,4,3,5,0,0
CUST0000134775,12,38.6,12,76,1,3.2166666666666668,3.2166666666666668,0,10,2,0,0,12,0,0,11,1,0,0,10,1,1,0,0
CUST0000813838,12,246.44000000000005,12,74,1,20.536666666666672,20.536666666666672,2,4,6,0,0,12,0,0,2,9,1,0,10,0,2,0,0
CUST0000364762,12,197.98999999999998,8,50,1.5,24.748749999999998,16.499166666666664,4,6,2,0,12,0,0,0,5,3,4,0,7,0,5,0,0
CUST0000871534,12,78.109999999999985,8,50,1.5,9.7637499999999982,6.5091666666666654,3,6,2,1,0,12,0,0,8,4,0,0,6,3,0,0,0
CUST0000339040,12,34.59,8,50,1.5,4.32375,2.8825000000000003,0,9,3,0,0,0,12,0,11,1,0,0,6,2,3,0,0
CUST0000662527,12,18.339999999999996,8,49,1.5,2.2924999999999995,1.5283333333333331,3,9,0,0,0,12,0,0,11,1,0,0,2,8,2,0,0
CUST0000093261,12,43.44,8,49,1.5,5.43,3.6199999999999997,11,1,0,0,12,0,0,0,7,5,0,0,8,3,1,0,0
CUST0000359373,12,178.93000000000004,8,44,1.5,22.366250000000004,14.910833333333336,4,7,1,0,0,12,0,0,6,6,0,0,8,1,3,0,0
CUST0000405646,12,41.639999999999993,23,153,0.52173913043478259,1.8104347826086953,3.4699999999999993,2,6,4,0,0,0,12,0,12,0,0,0,9,1,1,0,0
CUST0000587230,12,36.77,70,480,0.17142857142857143,0.52528571428571436,3.0641666666666669,3,6,2,1,12,0,0,0,9,2,0,1,4,3,1,0,1
CUST0000868563,12,45.789999999999992,27,181,0.44444444444444442,1.6959259259259256,3.8158333333333325,1,10,1,0,12,0,0,0,11,1,0,0,6,4,1,0,0
CUST0000128227,12,18.660000000000007,5,28,2.4,3.7320000000000015,1.5550000000000006,8,2,2,0,0,12,0,0,12,0,0,0,8,1,3,0,0
CUST0000684293,12,104.20000000000003,5,28,2.4,20.840000000000007,8.6833333333333353,8,4,0,0,12,0,0,0,4,7,1,0,7,0,4,0,0
CUST0000881765,12,245.39000000000001,5,23,2.4,49.078,20.449166666666667,0,10,2,0,0,12,0,0,1,11,0,0,6,1,5,0,0
CUST0000189511,12,38.25,5,27,2.4,7.65,3.1875,0,11,0,1,0,0,12,0,11,0,0,1,7,0,4,0,1
CUST0000989360,12,136.69999999999996,5,25,2.4,27.339999999999993,11.391666666666664,0,6,6,0,0,0,12,0,10,1,1,0,9,1,1,0,0
CUST0000908905,12,29.060000000000002,5,24,2.4,5.812,2.4216666666666669,2,9,1,0,0,12,0,0,12,0,0,0,8,3,0,0,0
CUST0000988850,12,34.76,5,25,2.4,6.952,2.8966666666666665,2,8,2,0,0,12,0,0,12,0,0,0,7,3,2,0,0
CUST0000163235,12,162.35999999999999,5,27,2.4,32.471999999999994,13.53,0,5,7,0,0,0,12,0,9,3,0,0,5,5,2,0,0
CUST0000158272,12,13.559999999999999,20,128,0.6,0.67799999999999994,1.13,0,12,0,0,0,12,0,0,12,0,0,0,2,6,0,0,0
CUST0000426230,12,80.500000000000014,10,63,1.2,8.05,6.7083333333333348,5,6,0,1,0,12,0,0,12,0,0,0,2,4,2,0,0
CUST0000277685,12,320.34999999999997,10,62,1.2,32.035,26.695833333333329,1,9,2,0,0,0,12,0,2,4,6,0,6,3,3,0,0
CUST0000745016,12,207.12999999999994,10,64,1.2,20.712999999999994,17.260833333333327,1,9,2,0,0,12,0,0,7,3,2,0,7,3,2,0,0
CUST0000733782,12,56.959999999999987,72,494,0.16666666666666666,0.79111111111111088,4.7466666666666653,0,10,1,1,0,12,0,0,11,0,0,1,9,2,0,0,1
CUST0000644967,12,101.7,9,56,1.3333333333333333,11.3,8.475,7,5,0,0,12,0,0,0,10,2,0,0,9,1,0,0,0
CUST0000079699,12,95.53000000000003,9,56,1.3333333333333333,10.614444444444448,7.9608333333333361,6,5,1,0,0,12,0,0,10,1,1,0,9,0,3,0,0
CUST0000700485,12,19.680000000000003,9,56,1.3333333333333333,2.186666666666667,1.6400000000000003,1,6,3,2,12,0,0,0,10,0,0,2,9,0,0,0,2
CUST0000379283,12,648.57999999999993,9,52,1.3333333333333333,72.064444444444433,54.048333333333325,4,8,0,0,0,12,0,0,0,5,7,0,3,1,8,0,0
CUST0000850592,12,71.999999999999986,19,123,0.631578947368421,3.7894736842105257,5.9999999999999991,2,9,1,0,12,0,0,0,8,0,0,4,6,0,1,0,4
CUST0000627420,12,114.28,11,69,1.0909090909090908,10.389090909090909,9.5233333333333334,4,7,1,0,12,0,0,0,4,8,0,0,8,0,3,0,0
CUST0000684114,12,92.660000000000011,11,71,1.0909090909090908,8.4236363636363638,7.7216666666666676,3,7,0,2,12,0,0,0,8,2,1,1,7,2,1,0,1
CUST0000250178,12,167.23000000000008,11,69,1.0909090909090908,15.20272727272728,13.93583333333334,2,7,3,0,12,0,0,0,0,10,2,0,3,0,9,0,0
CUST0000665052,12,83.5,21,141,0.5714285714285714,3.9761904761904763,6.958333333333333,4,6,2,0,0,0,12,0,11,1,0,0,11,0,1,0,0
CUST0000973060,12,235.69000000000003,21,135,0.5714285714285714,11.223333333333334,19.640833333333337,12,0,0,0,12,0,0,0,0,6,6,0,4,1,7,0,0
CUST0000513743,12,461.38999999999993,17,113,0.70588235294117652,27.140588235294114,38.449166666666663,7,5,0,0,12,0,0,0,3,2,7,0,3,2,7,0,0
CUST0000546630,12,79.279999999999973,15,97,0.8,5.2853333333333312,6.6066666666666647,3,7,2,0,0,12,0,0,11,0,1,0,9,2,1,0,0
CUST0000552498,12,158.36,13,79,0.92307692307692313,12.181538461538462,13.196666666666667,4,4,4,0,12,0,0,0,5,7,0,0,9,1,2,0,0
CUST0000437165,12,291.93,13,84,0.92307692307692313,22.456153846153846,24.3275,1,5,6,0,0,0,12,0,6,3,3,0,7,0,3,0,0
CUST0000453145,12,245.21000000000004,83,570,0.14457831325301204,2.9543373493975906,20.43416666666667,0,12,0,0,12,0,0,0,0,6,6,0,2,1,9,0,0
CUST0000875282,12,46.930000000000007,49,335,0.24489795918367346,0.95775510204081649,3.910833333333334,4,5,3,0,0,12,0,0,11,1,0,0,2,1,2,0,0
CUST0000616876,12,126.61999999999998,14,88,0.8571428571428571,9.0442857142857118,10.551666666666664,7,5,0,0,12,0,0,0,2,7,2,1,5,1,5,0,1
CUST0000002813,12,145.02000000000007,14,86,0.8571428571428571,10.358571428571434,12.085000000000006,1,8,3,0,0,12,0,0,2,10,0,0,8,1,3,0,0
CUST0000775541,12,676.09999999999957,14,89,0.8571428571428571,48.292857142857109,56.341666666666633,0,10,2,0,0,12,0,0,0,4,8,0,8,0,4,0,0
CUST0000843590,12,52.17,14,90,0.8571428571428571,3.7264285714285714,4.3475,2,6,4,0,12,0,0,0,10,2,0,0,2,7,1,0,0
CUST0000314122,12,290.42999999999995,7,38,1.7142857142857142,41.489999999999995,24.202499999999997,0,6,6,0,0,12,0,0,2,6,4,0,3,7,2,0,0
CUST0000305858,12,223.98000000000005,7,38,1.7142857142857142,31.997142857142865,18.665000000000003,3,9,0,0,0,12,0,0,5,4,3,0,6,2,3,0,0
CUST0000971165,12,142.69,7,43,1.7142857142857142,20.384285714285713,11.890833333333333,1,6,4,1,0,12,0,0,7,4,0,1,5,3,3,0,1
CUST0000356357,12,190.90999999999997,7,42,1.7142857142857142,27.272857142857138,15.909166666666664,3,8,1,0,0,0,12,0,11,1,0,0,5,5,0,0,0
CUST0000681996,12,182.41,7,37,1.7142857142857142,26.05857142857143,15.200833333333334,8,4,0,0,0,12,0,0,4,7,1,0,7,0,5,0,0
CUST0000700826,12,193.65000000000003,7,40,1.7142857142857142,27.664285714285718,16.137500000000003,2,5,5,0,0,0,12,0,6,6,0,0,10,0,2,0,0
CUST0000740681,12,11.18,7,41,1.7142857142857142,1.5971428571428572,0.93166666666666664,0,12,0,0,0,12,0,0,12,0,0,0,1,10,0,0,0
CUST0000778760,12,100.89000000000003,7,37,1.7142857142857142,14.412857142857147,8.4075000000000024,0,4,8,0,0,12,0,0,8,4,0,0,12,0,0,0,0
CUST0000687912,12,337,7,39,1.7142857142857142,48.142857142857146,28.083333333333332,5,6,0,1,0,12,0,0,2,2,8,0,3,1,7,0,0
CUST0000742814,13,54.9,4,20,3.25,13.725,4.2230769230769232,2,6,5,0,0,0,13,0,11,2,0,0,9,3,0,0,0
CUST0000227992,13,18.070000000000004,4,17,3.25,4.517500000000001,1.3900000000000003,0,13,0,0,13,0,0,0,13,0,0,0,5,0,3,0,0
CUST0000669757,13,125.67000000000002,4,22,3.25,31.417500000000004,9.6669230769230783,1,3,8,1,0,0,13,0,7,6,0,0,7,2,3,0,0
CUST0000341724,13,48.239999999999995,4,20,3.25,12.059999999999999,3.7107692307692304,3,5,5,0,0,13,0,0,13,0,0,0,10,2,1,0,0
CUST0000490741,13,108.16000000000001,4,21,3.25,27.040000000000003,8.32,3,8,2,0,13,0,0,0,8,4,1,0,5,2,5,0,0
CUST0000069322,13,223.09000000000003,4,18,3.25,55.772500000000008,17.160769230769233,0,5,8,0,0,0,13,0,7,6,0,0,12,1,0,0,0
CUST0000428551,13,90.749999999999972,4,21,3.25,22.687499999999993,6.9807692307692282,1,1,0,11,0,0,13,0,4,0,0,9,2,0,0,0,9
CUST0000716845,13,59.8,2,5,6.5,29.9,4.6,6,6,0,1,13,0,0,0,5,7,0,1,3,8,1,0,1
CUST0000547782,13,269.53,2,3,6.5,134.765,20.733076923076922,5,5,2,1,0,13,0,0,5,7,1,0,6,3,3,0,0
CUST0000379344,13,188.8,2,3,6.5,94.4,14.523076923076925,0,5,2,6,0,13,0,0,10,0,3,0,1,1,3,0,0
